timestamp,index,name,utilization_gpu_pct,memory_used_mib,memory_total_mib,temperature_c,power_w
2026-09-02T20:36:21.621848+08:00,0, NVIDIA GeForce RTX 5060, 47, 3889, 8151, 58, 72.53
2026-09-02T20:36:26.660478+08:00,0, NVIDIA GeForce RTX 5060, 54, 3879, 8151, 59, 74.54
2026-09-02T20:36:31.711241+08:00,0, NVIDIA GeForce RTX 5060, 49, 3891, 8151, 58, 74.45
2026-09-02T20:36:36.748547+08:00,0, NVIDIA GeForce RTX 5060, 47, 3878, 8151, 57, 75.24
2026-09-02T20:36:41.791016+08:00,0, NVIDIA GeForce RTX 5060, 50, 3890, 8151, 57, 75.55
2026-09-02T20:36:46.839367+08:00,0, NVIDIA GeForce RTX 5060, 44, 3878, 8151, 59, 74.41
2026-09-02T20:36:51.889167+08:00,0, NVIDIA GeForce RTX 5060, 4, 3878, 8151, 56, 33.40
2026-09-02T20:36:56.925258+08:00,0, NVIDIA GeForce RTX 5060, 15, 3879, 8151, 51, 35.01
2026-09-02T20:37:01.973226+08:00,0, NVIDIA GeForce RTX 5060, 47, 3878, 8151, 57, 73.81
2026-09-02T20:37:07.009914+08:00,0, NVIDIA GeForce RTX 5060, 49, 3878, 8151, 57, 74.65
2026-09-02T20:37:12.052257+08:00,0, NVIDIA GeForce RTX 5060, 45, 3889, 8151, 58, 73.80
2026-09-02T20:37:17.097659+08:00,0, NVIDIA GeForce RTX 5060, 46, 3879, 8151, 58, 73.62
2026-09-02T20:37:22.141559+08:00,0, NVIDIA GeForce RTX 5060, 46, 3879, 8151, 59, 73.87
2026-09-02T20:37:27.181659+08:00,0, NVIDIA GeForce RTX 5060, 57, 3879, 8151, 58, 75.20
2026-09-02T20:37:32.232183+08:00,0, NVIDIA GeForce RTX 5060, 54, 3878, 8151, 58, 75.78
2026-09-02T20:37:37.272709+08:00,0, NVIDIA GeForce RTX 5060, 49, 3879, 8151, 57, 74.89
2026-09-02T20:37:42.311906+08:00,0, NVIDIA GeForce RTX 5060, 45, 3886, 8151, 57, 75.13
2026-09-02T20:37:47.365970+08:00,0, NVIDIA GeForce RTX 5060, 14, 3879, 8151, 56, 40.13
2026-09-02T20:37:52.432259+08:00,0, NVIDIA GeForce RTX 5060, 14, 3890, 8151, 51, 33.80
2026-09-02T20:37:57.472377+08:00,0, NVIDIA GeForce RTX 5060, 54, 3878, 8151, 57, 75.49
2026-09-02T20:38:02.517275+08:00,0, NVIDIA GeForce RTX 5060, 54, 3878, 8151, 57, 75.31
2026-09-02T20:38:07.554684+08:00,0, NVIDIA GeForce RTX 5060, 53, 3878, 8151, 57, 75.93
2026-09-02T20:38:12.591238+08:00,0, NVIDIA GeForce RTX 5060, 48, 3890, 8151, 59, 74.97
2026-09-02T20:38:17.626060+08:00,0, NVIDIA GeForce RTX 5060, 45, 3879, 8151, 60, 74.69
2026-09-02T20:38:22.663642+08:00,0, NVIDIA GeForce RTX 5060, 45, 3886, 8151, 57, 73.22
2026-09-02T20:38:27.712436+08:00,0, NVIDIA GeForce RTX 5060, 51, 3878, 8151, 57, 74.73
2026-09-02T20:38:32.755554+08:00,0, NVIDIA GeForce RTX 5060, 51, 3878, 8151, 60, 75.24
2026-09-02T20:38:37.801869+08:00,0, NVIDIA GeForce RTX 5060, 44, 3889, 8151, 58, 74.58
2026-09-02T20:38:42.842802+08:00,0, NVIDIA GeForce RTX 5060, 15, 3879, 8151, 55, 45.58
2026-09-02T20:38:47.897488+08:00,0, NVIDIA GeForce RTX 5060, 14, 3890, 8151, 52, 36.08
2026-09-02T20:38:52.939774+08:00,0, NVIDIA GeForce RTX 5060, 49, 3878, 8151, 55, 73.49
2026-09-02T20:38:57.993531+08:00,0, NVIDIA GeForce RTX 5060, 44, 3886, 8151, 57, 74.39
2026-09-02T20:39:03.033771+08:00,0, NVIDIA GeForce RTX 5060, 50, 3886, 8151, 59, 75.50
2026-09-02T20:39:08.069746+08:00,0, NVIDIA GeForce RTX 5060, 48, 3878, 8151, 58, 76.31
2026-09-02T20:39:13.112707+08:00,0, NVIDIA GeForce RTX 5060, 51, 3890, 8151, 57, 75.56
2026-09-02T20:39:18.152740+08:00,0, NVIDIA GeForce RTX 5060, 48, 3878, 8151, 60, 74.68
2026-09-02T20:39:23.197101+08:00,0, NVIDIA GeForce RTX 5060, 51, 3878, 8151, 58, 74.30
2026-09-02T20:39:28.236379+08:00,0, NVIDIA GeForce RTX 5060, 52, 3878, 8151, 57, 73.32
2026-09-02T20:39:33.295994+08:00,0, NVIDIA GeForce RTX 5060, 52, 3892, 8151, 57, 75.44
2026-09-02T20:39:38.341262+08:00,0, NVIDIA GeForce RTX 5060, 14, 3887, 8151, 54, 47.85
2026-09-02T20:39:43.409937+08:00,0, NVIDIA GeForce RTX 5060, 15, 3878, 8151, 54, 35.15
2026-09-02T20:39:48.456726+08:00,0, NVIDIA GeForce RTX 5060, 51, 3878, 8151, 57, 71.42
2026-09-02T20:39:53.494325+08:00,0, NVIDIA GeForce RTX 5060, 47, 3878, 8151, 58, 74.08
2026-09-02T20:39:58.536044+08:00,0, NVIDIA GeForce RTX 5060, 46, 3888, 8151, 59, 74.77
2026-09-02T20:40:03.578978+08:00,0, NVIDIA GeForce RTX 5060, 48, 3887, 8151, 56, 72.91
2026-09-02T20:40:08.619781+08:00,0, NVIDIA GeForce RTX 5060, 47, 3878, 8151, 59, 74.07
2026-09-02T20:40:13.664489+08:00,0, NVIDIA GeForce RTX 5060, 45, 3879, 8151, 60, 75.10
2026-09-02T20:40:18.706387+08:00,0, NVIDIA GeForce RTX 5060, 43, 3878, 8151, 59, 74.52
2026-09-02T20:40:23.745816+08:00,0, NVIDIA GeForce RTX 5060, 45, 3879, 8151, 59, 75.21
2026-09-02T20:40:28.777771+08:00,0, NVIDIA GeForce RTX 5060, 51, 3879, 8151, 59, 75.25
2026-09-02T20:40:33.814884+08:00,0, NVIDIA GeForce RTX 5060, 15, 3878, 8151, 55, 53.75
2026-09-02T20:40:38.858856+08:00,0, NVIDIA GeForce RTX 5060, 14, 3878, 8151, 52, 33.71
2026-09-02T20:40:43.897441+08:00,0, NVIDIA GeForce RTX 5060, 54, 3878, 8151, 56, 50.88
2026-09-02T20:40:48.948304+08:00,0, NVIDIA GeForce RTX 5060, 46, 3878, 8151, 58, 74.46
2026-09-02T20:40:54.000283+08:00,0, NVIDIA GeForce RTX 5060, 56, 3879, 8151, 58, 74.93
2026-09-02T20:40:59.037529+08:00,0, NVIDIA GeForce RTX 5060, 51, 3878, 8151, 58, 74.73
2026-09-02T20:41:04.077425+08:00,0, NVIDIA GeForce RTX 5060, 51, 3878, 8151, 57, 75.13
2026-09-02T20:41:09.130968+08:00,0, NVIDIA GeForce RTX 5060, 53, 3878, 8151, 57, 74.91
2026-09-02T20:41:14.179107+08:00,0, NVIDIA GeForce RTX 5060, 46, 3889, 8151, 60, 75.25
2026-09-02T20:41:19.225402+08:00,0, NVIDIA GeForce RTX 5060, 49, 3880, 8151, 59, 75.26
2026-09-02T20:41:24.266758+08:00,0, NVIDIA GeForce RTX 5060, 47, 3879, 8151, 60, 75.96
2026-09-02T20:41:29.315774+08:00,0, NVIDIA GeForce RTX 5060, 14, 3879, 8151, 55, 66.59
2026-09-02T20:41:34.362828+08:00,0, NVIDIA GeForce RTX 5060, 15, 3887, 8151, 52, 36.22
2026-09-02T20:41:39.405466+08:00,0, NVIDIA GeForce RTX 5060, 16, 3879, 8151, 53, 40.70
2026-09-02T20:41:44.447266+08:00,0, NVIDIA GeForce RTX 5060, 44, 3879, 8151, 56, 73.99
2026-09-02T20:41:49.496746+08:00,0, NVIDIA GeForce RTX 5060, 51, 3879, 8151, 56, 74.36
2026-09-02T20:41:54.540446+08:00,0, NVIDIA GeForce RTX 5060, 46, 3879, 8151, 58, 74.97
2026-09-02T20:41:59.597765+08:00,0, NVIDIA GeForce RTX 5060, 51, 3887, 8151, 57, 76.02
2026-09-02T20:42:04.637833+08:00,0, NVIDIA GeForce RTX 5060, 48, 3879, 8151, 59, 74.79
2026-09-02T20:42:09.674658+08:00,0, NVIDIA GeForce RTX 5060, 46, 3879, 8151, 59, 74.35
2026-09-02T20:42:14.718316+08:00,0, NVIDIA GeForce RTX 5060, 50, 3879, 8151, 57, 75.60
2026-09-02T20:42:19.760552+08:00,0, NVIDIA GeForce RTX 5060, 51, 3879, 8151, 57, 74.71
2026-09-02T20:42:24.797880+08:00,0, NVIDIA GeForce RTX 5060, 49, 3879, 8151, 59, 72.73
2026-09-02T20:42:29.829690+08:00,0, NVIDIA GeForce RTX 5060, 16, 3890, 8151, 52, 36.37
2026-09-02T20:42:34.886894+08:00,0, NVIDIA GeForce RTX 5060, 15, 3879, 8151, 54, 35.73
2026-09-02T20:42:39.941848+08:00,0, NVIDIA GeForce RTX 5060, 51, 3879, 8151, 59, 74.39
2026-09-02T20:42:44.982145+08:00,0, NVIDIA GeForce RTX 5060, 45, 3879, 8151, 56, 74.54
2026-09-02T20:42:50.032458+08:00,0, NVIDIA GeForce RTX 5060, 53, 3879, 8151, 59, 75.00
2026-09-02T20:42:55.068550+08:00,0, NVIDIA GeForce RTX 5060, 52, 3887, 8151, 59, 74.66
2026-09-02T20:43:00.108392+08:00,0, NVIDIA GeForce RTX 5060, 50, 3880, 8151, 58, 74.58
2026-09-02T20:43:05.161877+08:00,0, NVIDIA GeForce RTX 5060, 52, 3879, 8151, 58, 74.08
2026-09-02T20:43:10.206990+08:00,0, NVIDIA GeForce RTX 5060, 49, 3895, 8151, 59, 74.52
2026-09-02T20:43:15.241243+08:00,0, NVIDIA GeForce RTX 5060, 48, 3884, 8151, 57, 74.02
2026-09-02T20:43:20.296279+08:00,0, NVIDIA GeForce RTX 5060, 49, 3895, 8151, 58, 75.19
2026-09-02T20:43:25.342467+08:00,0, NVIDIA GeForce RTX 5060, 11, 3882, 8151, 53, 35.46
2026-09-02T20:43:30.385956+08:00,0, NVIDIA GeForce RTX 5060, 14, 3883, 8151, 51, 35.83
2026-09-02T20:43:35.439383+08:00,0, NVIDIA GeForce RTX 5060, 46, 3883, 8151, 57, 74.79
2026-09-02T20:43:40.483591+08:00,0, NVIDIA GeForce RTX 5060, 54, 3883, 8151, 59, 76.24
2026-09-02T20:43:45.531818+08:00,0, NVIDIA GeForce RTX 5060, 46, 3888, 8151, 58, 74.79
2026-09-02T20:43:50.567284+08:00,0, NVIDIA GeForce RTX 5060, 50, 3888, 8151, 58, 74.24
2026-09-02T20:43:55.613282+08:00,0, NVIDIA GeForce RTX 5060, 51, 3880, 8151, 57, 74.38
2026-09-02T20:44:00.649772+08:00,0, NVIDIA GeForce RTX 5060, 45, 3879, 8151, 57, 74.66
2026-09-02T20:44:05.700898+08:00,0, NVIDIA GeForce RTX 5060, 46, 3890, 8151, 57, 75.32
2026-09-02T20:44:10.751966+08:00,0, NVIDIA GeForce RTX 5060, 52, 3887, 8151, 57, 72.85
2026-09-02T20:44:15.793309+08:00,0, NVIDIA GeForce RTX 5060, 49, 3887, 8151, 60, 75.21
2026-09-02T20:44:20.833844+08:00,0, NVIDIA GeForce RTX 5060, 9, 3887, 8151, 52, 35.38
2026-09-02T20:44:25.869055+08:00,0, NVIDIA GeForce RTX 5060, 15, 3888, 8151, 55, 35.56
2026-09-02T20:44:30.907254+08:00,0, NVIDIA GeForce RTX 5060, 50, 3893, 8151, 57, 72.52
2026-09-02T20:44:35.951819+08:00,0, NVIDIA GeForce RTX 5060, 46, 3888, 8151, 58, 74.67
2026-09-02T20:44:41.004357+08:00,0, NVIDIA GeForce RTX 5060, 43, 3892, 8151, 58, 74.99
2026-09-02T20:44:46.051602+08:00,0, NVIDIA GeForce RTX 5060, 53, 3880, 8151, 58, 75.48
2026-09-02T20:44:51.088394+08:00,0, NVIDIA GeForce RTX 5060, 44, 3890, 8151, 60, 75.32
2026-09-02T20:44:56.143705+08:00,0, NVIDIA GeForce RTX 5060, 52, 3891, 8151, 58, 75.64
2026-09-02T20:45:01.202280+08:00,0, NVIDIA GeForce RTX 5060, 54, 3888, 8151, 58, 76.07
2026-09-02T20:45:06.243859+08:00,0, NVIDIA GeForce RTX 5060, 53, 3890, 8151, 57, 75.12
2026-09-02T20:45:11.304295+08:00,0, NVIDIA GeForce RTX 5060, 48, 3891, 8151, 59, 75.78
2026-09-02T20:45:16.342048+08:00,0, NVIDIA GeForce RTX 5060, 14, 3891, 8151, 55, 36.63
2026-09-02T20:45:21.388859+08:00,0, NVIDIA GeForce RTX 5060, 14, 3890, 8151, 51, 35.93
2026-09-02T20:45:26.435350+08:00,0, NVIDIA GeForce RTX 5060, 51, 3878, 8151, 57, 75.26
2026-09-02T20:45:31.472466+08:00,0, NVIDIA GeForce RTX 5060, 50, 3878, 8151, 57, 74.09
2026-09-02T20:45:36.512754+08:00,0, NVIDIA GeForce RTX 5060, 53, 3879, 8151, 58, 75.82
2026-09-02T20:45:41.563362+08:00,0, NVIDIA GeForce RTX 5060, 46, 3891, 8151, 58, 73.86
2026-09-02T20:45:46.602899+08:00,0, NVIDIA GeForce RTX 5060, 46, 3890, 8151, 59, 74.72
2026-09-02T20:45:51.659371+08:00,0, NVIDIA GeForce RTX 5060, 46, 3886, 8151, 58, 73.35
2026-09-02T20:45:56.703852+08:00,0, NVIDIA GeForce RTX 5060, 50, 3879, 8151, 58, 74.33
2026-09-02T20:46:01.744465+08:00,0, NVIDIA GeForce RTX 5060, 44, 3891, 8151, 59, 74.66
2026-09-02T20:46:06.787744+08:00,0, NVIDIA GeForce RTX 5060, 46, 3879, 8151, 60, 75.26
2026-09-02T20:46:11.824182+08:00,0, NVIDIA GeForce RTX 5060, 16, 3890, 8151, 53, 40.27
2026-09-02T20:46:16.878544+08:00,0, NVIDIA GeForce RTX 5060, 12, 3887, 8151, 51, 34.67
2026-09-02T20:46:21.914322+08:00,0, NVIDIA GeForce RTX 5060, 51, 3888, 8151, 58, 74.38
2026-09-02T20:46:26.966033+08:00,0, NVIDIA GeForce RTX 5060, 51, 3880, 8151, 59, 73.21
2026-09-02T20:46:32.006364+08:00,0, NVIDIA GeForce RTX 5060, 55, 3888, 8151, 58, 75.15
2026-09-02T20:46:37.046640+08:00,0, NVIDIA GeForce RTX 5060, 52, 3888, 8151, 59, 74.88
2026-09-02T20:46:42.089536+08:00,0, NVIDIA GeForce RTX 5060, 53, 3888, 8151, 59, 76.22
2026-09-02T20:46:47.137539+08:00,0, NVIDIA GeForce RTX 5060, 47, 3887, 8151, 59, 75.53
2026-09-02T20:46:52.185511+08:00,0, NVIDIA GeForce RTX 5060, 51, 3887, 8151, 59, 75.40
2026-09-02T20:46:57.236573+08:00,0, NVIDIA GeForce RTX 5060, 49, 3888, 8151, 60, 75.22
2026-09-02T20:47:02.287303+08:00,0, NVIDIA GeForce RTX 5060, 45, 3887, 8151, 61, 75.96
2026-09-02T20:47:07.328625+08:00,0, NVIDIA GeForce RTX 5060, 13, 3887, 8151, 54, 46.46
2026-09-02T20:47:12.374640+08:00,0, NVIDIA GeForce RTX 5060, 14, 3878, 8151, 54, 35.27
2026-09-02T20:47:17.420888+08:00,0, NVIDIA GeForce RTX 5060, 55, 3887, 8151, 58, 76.79
2026-09-02T20:47:22.459825+08:00,0, NVIDIA GeForce RTX 5060, 53, 3887, 8151, 58, 74.46
2026-09-02T20:47:27.517428+08:00,0, NVIDIA GeForce RTX 5060, 45, 3887, 8151, 58, 74.44
2026-09-02T20:47:32.555803+08:00,0, NVIDIA GeForce RTX 5060, 46, 3887, 8151, 59, 76.28
2026-09-02T20:47:37.608177+08:00,0, NVIDIA GeForce RTX 5060, 50, 3887, 8151, 57, 75.37
2026-09-02T20:47:42.645175+08:00,0, NVIDIA GeForce RTX 5060, 49, 3879, 8151, 57, 75.45
2026-09-02T20:47:47.692122+08:00,0, NVIDIA GeForce RTX 5060, 47, 3879, 8151, 59, 74.98
2026-09-02T20:47:52.735469+08:00,0, NVIDIA GeForce RTX 5060, 45, 3878, 8151, 58, 74.91
2026-09-02T20:47:57.779273+08:00,0, NVIDIA GeForce RTX 5060, 53, 3879, 8151, 58, 76.00
2026-09-02T20:48:02.816798+08:00,0, NVIDIA GeForce RTX 5060, 14, 3878, 8151, 55, 44.74
2026-09-02T20:48:07.859610+08:00,0, NVIDIA GeForce RTX 5060, 2, 3889, 8151, 52, 35.09
2026-09-02T20:48:12.894352+08:00,0, NVIDIA GeForce RTX 5060, 50, 3879, 8151, 58, 74.76
2026-09-02T20:48:17.937796+08:00,0, NVIDIA GeForce RTX 5060, 54, 3879, 8151, 57, 76.04
2026-09-02T20:48:22.978609+08:00,0, NVIDIA GeForce RTX 5060, 49, 3879, 8151, 59, 75.39
2026-09-02T20:48:28.027299+08:00,0, NVIDIA GeForce RTX 5060, 47, 3879, 8151, 59, 75.00
2026-09-02T20:48:33.068915+08:00,0, NVIDIA GeForce RTX 5060, 48, 3889, 8151, 58, 76.42
2026-09-02T20:48:38.114667+08:00,0, NVIDIA GeForce RTX 5060, 51, 3891, 8151, 57, 75.41
2026-09-02T20:48:43.163044+08:00,0, NVIDIA GeForce RTX 5060, 54, 3887, 8151, 58, 77.11
2026-09-02T20:48:48.207449+08:00,0, NVIDIA GeForce RTX 5060, 53, 3879, 8151, 58, 75.94
2026-09-02T20:48:53.250526+08:00,0, NVIDIA GeForce RTX 5060, 50, 3886, 8151, 57, 74.14
2026-09-02T20:48:58.288344+08:00,0, NVIDIA GeForce RTX 5060, 14, 3887, 8151, 57, 44.23
2026-09-02T20:49:03.336057+08:00,0, NVIDIA GeForce RTX 5060, 15, 3880, 8151, 52, 33.70
2026-09-02T20:49:08.373361+08:00,0, NVIDIA GeForce RTX 5060, 51, 3878, 8151, 57, 74.96
2026-09-02T20:49:13.410158+08:00,0, NVIDIA GeForce RTX 5060, 51, 3886, 8151, 58, 74.56
2026-09-02T20:49:18.460518+08:00,0, NVIDIA GeForce RTX 5060, 45, 3878, 8151, 57, 74.09
2026-09-02T20:49:23.503590+08:00,0, NVIDIA GeForce RTX 5060, 46, 3887, 8151, 57, 71.61
2026-09-02T20:49:28.566329+08:00,0, NVIDIA GeForce RTX 5060, 47, 3880, 8151, 57, 73.65
2026-09-02T20:49:33.619353+08:00,0, NVIDIA GeForce RTX 5060, 42, 3892, 8151, 59, 74.23
2026-09-02T20:49:38.684389+08:00,0, NVIDIA GeForce RTX 5060, 49, 3892, 8151, 60, 75.39
2026-09-02T20:49:43.730952+08:00,0, NVIDIA GeForce RTX 5060, 54, 3883, 8151, 57, 75.15
2026-09-02T20:49:48.771239+08:00,0, NVIDIA GeForce RTX 5060, 50, 3883, 8151, 61, 75.54
2026-09-02T20:49:53.818149+08:00,0, NVIDIA GeForce RTX 5060, 14, 3884, 8151, 56, 48.84
2026-09-02T20:49:58.855521+08:00,0, NVIDIA GeForce RTX 5060, 10, 3884, 8151, 52, 33.74
2026-09-02T20:50:03.912388+08:00,0, NVIDIA GeForce RTX 5060, 51, 3883, 8151, 56, 74.14
2026-09-02T20:50:08.952400+08:00,0, NVIDIA GeForce RTX 5060, 48, 3891, 8151, 57, 73.65
2026-09-02T20:50:13.993243+08:00,0, NVIDIA GeForce RTX 5060, 48, 3894, 8151, 56, 74.58
2026-09-02T20:50:19.032627+08:00,0, NVIDIA GeForce RTX 5060, 45, 3895, 8151, 60, 74.60
2026-09-02T20:50:24.079826+08:00,0, NVIDIA GeForce RTX 5060, 50, 3883, 8151, 57, 74.70
2026-09-02T20:50:29.116781+08:00,0, NVIDIA GeForce RTX 5060, 49, 3879, 8151, 58, 75.95
2026-09-02T20:50:34.160091+08:00,0, NVIDIA GeForce RTX 5060, 45, 3878, 8151, 59, 75.28
2026-09-02T20:50:39.212259+08:00,0, NVIDIA GeForce RTX 5060, 45, 3891, 8151, 60, 74.99
2026-09-02T20:50:44.249826+08:00,0, NVIDIA GeForce RTX 5060, 45, 3879, 8151, 61, 75.50
2026-09-02T20:50:49.295680+08:00,0, NVIDIA GeForce RTX 5060, 14, 3879, 8151, 56, 47.99
2026-09-02T20:50:54.347641+08:00,0, NVIDIA GeForce RTX 5060, 14, 3880, 8151, 52, 36.08
2026-09-02T20:50:59.401403+08:00,0, NVIDIA GeForce RTX 5060, 55, 3880, 8151, 57, 75.68
2026-09-02T20:51:04.439332+08:00,0, NVIDIA GeForce RTX 5060, 54, 3880, 8151, 57, 76.05
2026-09-02T20:51:09.482934+08:00,0, NVIDIA GeForce RTX 5060, 48, 3889, 8151, 60, 75.50
2026-09-02T20:51:14.522443+08:00,0, NVIDIA GeForce RTX 5060, 53, 3880, 8151, 57, 75.74
2026-09-02T20:51:19.561053+08:00,0, NVIDIA GeForce RTX 5060, 46, 3879, 8151, 60, 74.93
2026-09-02T20:51:24.612070+08:00,0, NVIDIA GeForce RTX 5060, 48, 3880, 8151, 59, 76.15
2026-09-02T20:51:29.654562+08:00,0, NVIDIA GeForce RTX 5060, 48, 3879, 8151, 58, 75.80
2026-09-02T20:51:34.692954+08:00,0, NVIDIA GeForce RTX 5060, 53, 3879, 8151, 59, 75.66
2026-09-02T20:51:39.743367+08:00,0, NVIDIA GeForce RTX 5060, 47, 3879, 8151, 60, 75.51
2026-09-02T20:51:44.780446+08:00,0, NVIDIA GeForce RTX 5060, 14, 3879, 8151, 55, 46.11
2026-09-02T20:51:49.818725+08:00,0, NVIDIA GeForce RTX 5060, 14, 3879, 8151, 53, 35.01
2026-09-02T20:51:54.861519+08:00,0, NVIDIA GeForce RTX 5060, 46, 3890, 8151, 57, 70.70
2026-09-02T20:51:59.904391+08:00,0, NVIDIA GeForce RTX 5060, 54, 3887, 8151, 57, 76.23
2026-09-02T20:52:04.964081+08:00,0, NVIDIA GeForce RTX 5060, 52, 3879, 8151, 58, 75.75
2026-09-02T20:52:10.015333+08:00,0, NVIDIA GeForce RTX 5060, 45, 3879, 8151, 59, 75.18
2026-09-02T20:52:15.070064+08:00,0, NVIDIA GeForce RTX 5060, 45, 3889, 8151, 59, 75.03
2026-09-02T20:52:20.113093+08:00,0, NVIDIA GeForce RTX 5060, 53, 3880, 8151, 59, 75.30
2026-09-02T20:52:25.154833+08:00,0, NVIDIA GeForce RTX 5060, 48, 3891, 8151, 57, 73.08
2026-09-02T20:52:30.195071+08:00,0, NVIDIA GeForce RTX 5060, 48, 3888, 8151, 58, 72.55
2026-09-02T20:52:35.237122+08:00,0, NVIDIA GeForce RTX 5060, 47, 3888, 8151, 60, 74.56
2026-09-02T20:52:40.281922+08:00,0, NVIDIA GeForce RTX 5060, 13, 3879, 8151, 60, 64.20
2026-09-02T20:52:45.336050+08:00,0, NVIDIA GeForce RTX 5060, 15, 3891, 8151, 54, 36.45
2026-09-02T20:52:50.383362+08:00,0, NVIDIA GeForce RTX 5060, 19, 3891, 8151, 53, 36.28
2026-09-02T20:52:55.424543+08:00,0, NVIDIA GeForce RTX 5060, 47, 3890, 8151, 56, 72.61
2026-09-02T20:53:00.473506+08:00,0, NVIDIA GeForce RTX 5060, 48, 3879, 8151, 58, 72.71
2026-09-02T20:53:05.513553+08:00,0, NVIDIA GeForce RTX 5060, 51, 3879, 8151, 58, 73.80
2026-09-02T20:53:10.553206+08:00,0, NVIDIA GeForce RTX 5060, 47, 3879, 8151, 57, 74.63
2026-09-02T20:53:15.598765+08:00,0, NVIDIA GeForce RTX 5060, 54, 3879, 8151, 58, 74.76
2026-09-02T20:53:20.645876+08:00,0, NVIDIA GeForce RTX 5060, 50, 3878, 8151, 59, 74.94
2026-09-02T20:53:25.683535+08:00,0, NVIDIA GeForce RTX 5060, 52, 3879, 8151, 59, 75.09
2026-09-02T20:53:30.725826+08:00,0, NVIDIA GeForce RTX 5060, 51, 3890, 8151, 58, 74.27
2026-09-02T20:53:35.776235+08:00,0, NVIDIA GeForce RTX 5060, 53, 3879, 8151, 57, 75.30
2026-09-02T20:53:40.814056+08:00,0, NVIDIA GeForce RTX 5060, 15, 3889, 8151, 53, 33.30
2026-09-02T20:53:45.860201+08:00,0, NVIDIA GeForce RTX 5060, 14, 3879, 8151, 51, 34.20
2026-09-02T20:53:50.918234+08:00,0, NVIDIA GeForce RTX 5060, 44, 3879, 8151, 59, 70.42
2026-09-02T20:53:55.962630+08:00,0, NVIDIA GeForce RTX 5060, 48, 3890, 8151, 58, 74.65
2026-09-02T20:54:01.008084+08:00,0, NVIDIA GeForce RTX 5060, 51, 3879, 8151, 59, 74.89
2026-09-02T20:54:06.045036+08:00,0, NVIDIA GeForce RTX 5060, 45, 3879, 8151, 56, 72.85
2026-09-02T20:54:11.100097+08:00,0, NVIDIA GeForce RTX 5060, 50, 3879, 8151, 59, 75.53
2026-09-02T20:54:16.149085+08:00,0, NVIDIA GeForce RTX 5060, 54, 3887, 8151, 58, 74.54
2026-09-02T20:54:21.199131+08:00,0, NVIDIA GeForce RTX 5060, 46, 3887, 8151, 60, 75.27
2026-09-02T20:54:26.259627+08:00,0, NVIDIA GeForce RTX 5060, 48, 3891, 8151, 58, 75.56
2026-09-02T20:54:31.303281+08:00,0, NVIDIA GeForce RTX 5060, 49, 3884, 8151, 59, 74.44
2026-09-02T20:54:36.348295+08:00,0, NVIDIA GeForce RTX 5060, 14, 3901, 8151, 52, 34.90
2026-09-02T20:54:41.385861+08:00,0, NVIDIA GeForce RTX 5060, 12, 3888, 8151, 51, 35.51
2026-09-02T20:54:46.439028+08:00,0, NVIDIA GeForce RTX 5060, 54, 3887, 8151, 58, 75.08
2026-09-02T20:54:51.476940+08:00,0, NVIDIA GeForce RTX 5060, 50, 3887, 8151, 59, 75.39
2026-09-02T20:54:56.512081+08:00,0, NVIDIA GeForce RTX 5060, 55, 3888, 8151, 57, 77.37
2026-09-02T20:55:01.560097+08:00,0, NVIDIA GeForce RTX 5060, 53, 3888, 8151, 57, 74.90
2026-09-02T20:55:06.599084+08:00,0, NVIDIA GeForce RTX 5060, 48, 3887, 8151, 57, 75.96
2026-09-02T20:55:11.639213+08:00,0, NVIDIA GeForce RTX 5060, 44, 3888, 8151, 60, 75.31
2026-09-02T20:55:16.679525+08:00,0, NVIDIA GeForce RTX 5060, 45, 3897, 8151, 60, 74.81
2026-09-02T20:55:21.728870+08:00,0, NVIDIA GeForce RTX 5060, 44, 3887, 8151, 61, 74.64
2026-09-02T20:55:26.766034+08:00,0, NVIDIA GeForce RTX 5060, 47, 3887, 8151, 59, 75.71
2026-09-02T20:55:31.823969+08:00,0, NVIDIA GeForce RTX 5060, 15, 3887, 8151, 53, 34.88
2026-09-02T20:55:36.859416+08:00,0, NVIDIA GeForce RTX 5060, 15, 3898, 8151, 52, 34.77
2026-09-02T20:55:41.920154+08:00,0, NVIDIA GeForce RTX 5060, 50, 3887, 8151, 56, 75.03
2026-09-02T20:55:46.979649+08:00,0, NVIDIA GeForce RTX 5060, 49, 3887, 8151, 58, 73.10
2026-09-02T20:55:52.014607+08:00,0, NVIDIA GeForce RTX 5060, 52, 3888, 8151, 58, 73.43
2026-09-02T20:55:57.061852+08:00,0, NVIDIA GeForce RTX 5060, 51, 3888, 8151, 59, 73.77
2026-09-02T20:56:02.104163+08:00,0, NVIDIA GeForce RTX 5060, 46, 3887, 8151, 60, 74.57
2026-09-02T20:56:07.149490+08:00,0, NVIDIA GeForce RTX 5060, 46, 3887, 8151, 59, 71.68
2026-09-02T20:56:12.191557+08:00,0, NVIDIA GeForce RTX 5060, 46, 3888, 8151, 60, 74.86
2026-09-02T20:56:17.241915+08:00,0, NVIDIA GeForce RTX 5060, 45, 3887, 8151, 61, 75.58
2026-09-02T20:56:22.275170+08:00,0, NVIDIA GeForce RTX 5060, 52, 3887, 8151, 59, 74.94
2026-09-02T20:56:27.324209+08:00,0, NVIDIA GeForce RTX 5060, 14, 3883, 8151, 54, 42.13
